user_id,session_id,event_timestamp,event_name,page_title,page_location,traffic_source,medium,device_category,country,product_name,event_value,event_date,event_hour
U01210,S01210,2026-06-13 12:15:48.721158,begin_checkout,Checkout,/checkout,facebook,none,desktop,United States,The Requiem Red,22.65,2026-06-13,12
U01210,S01210,2026-06-13 12:18:48.721158,purchase,Purchase Confirmation,/purchase,facebook,none,desktop,United States,The Requiem Red,22.65,2026-06-13,12
U01211,S01211,2026-06-08 01:10:48.721158,page_view,Homepage,/home,email,social,desktop,Poland,Not Applicable,0.0,2026-06-08,1
U01212,S01212,2026-06-29 11:25:48.721158,page_view,Homepage,/home,linkedin,social,desktop,Nigeria,Not Applicable,0.0,2026-06-29,11
U01212,S01212,2026-06-29 11:27:48.721158,view_item,Product Page,/product,linkedin,social,desktop,Nigeria,The Black Maria,0.0,2026-06-29,11
U01213,S01213,2026-06-15 12:01:48.721158,page_view,Homepage,/home,email,organic,mobile,Nigeria,Not Applicable,0.0,2026-06-15,12
U01213,S01213,2026-06-15 12:03:48.721158,view_item,Product Page,/product,email,organic,mobile,Nigeria,Sapiens: A Brief History of Humankind,0.0,2026-06-15,12
U01213,S01213,2026-06-15 12:05:48.721158,add_to_cart,Cart,/cart,email,organic,mobile,Nigeria,Sapiens: A Brief History of Humankind,54.23,2026-06-15,12
U01213,S01213,2026-06-15 12:08:48.721158,begin_checkout,Checkout,/checkout,email,organic,mobile,Nigeria,Sapiens: A Brief History of Humankind,54.23,2026-06-15,12
U01213,S01213,2026-06-15 12:11:48.721158,purchase,Purchase Confirmation,/purchase,email,organic,mobile,Nigeria,Sapiens: A Brief History of Humankind,54.23,2026-06-15,12
U01214,S01214,2026-06-13 05:04:48.721158,page_view,Homepage,/home,facebook,none,mobile,United States,Not Applicable,0.0,2026-06-13,5
U01214,S01214,2026-06-13 05:06:48.721158,view_item,Product Page,/product,facebook,none,mobile,United States,A Light in the Attic,0.0,2026-06-13,5
U01215,S01215,2026-06-13 14:29:48.721158,page_view,Homepage,/home,linkedin,social,desktop,United States,Not Applicable,0.0,2026-06-13,14
U01215,S01215,2026-06-13 14:31:48.721158,view_item,Product Page,/product,linkedin,social,desktop,United States,Olio,0.0,2026-06-13,14
U01215,S01215,2026-06-13 14:33:48.721158,add_to_cart,Cart,/cart,linkedin,social,desktop,United States,Olio,23.88,2026-06-13,14
U01215,S01215,2026-06-13 14:36:48.721158,begin_checkout,Checkout,/checkout,linkedin,social,desktop,United States,Olio,23.88,2026-06-13,14
U01215,S01215,2026-06-13 14:39:48.721158,purchase,Purchase Confirmation,/purchase,linkedin,social,desktop,United States,Olio,23.88,2026-06-13,14
U01216,S01216,2026-06-04 13:13:48.721158,page_view,Homepage,/home,google,email,desktop,Germany,Not Applicable,0.0,2026-06-04,13
U01217,S01217,2026-06-09 16:41:48.721158,page_view,Homepage,/home,referral,organic,desktop,Germany,Not Applicable,0.0,2026-06-09,16
U01217,S01217,2026-06-09 16:43:48.721158,view_item,Product Page,/product,referral,organic,desktop,Germany,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",0.0,2026-06-09,16
U01217,S01217,2026-06-09 16:45:48.721158,add_to_cart,Cart,/cart,referral,organic,desktop,Germany,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,2026-06-09,16
U01218,S01218,2026-06-14 03:39:48.721158,page_view,Homepage,/home,facebook,email,tablet,Poland,Not Applicable,0.0,2026-06-14,3
U01219,S01219,2026-06-24 17:43:48.721158,page_view,Homepage,/home,facebook,paid,desktop,Nigeria,Not Applicable,0.0,2026-06-24,17
U01219,S01219,2026-06-24 17:45:48.721158,view_item,Product Page,/product,facebook,paid,desktop,Nigeria,Set Me Free,0.0,2026-06-24,17
U01219,S01219,2026-06-24 17:47:48.721158,add_to_cart,Cart,/cart,facebook,paid,desktop,Nigeria,Set Me Free,17.46,2026-06-24,17
U01220,S01220,2026-06-03 22:43:48.721158,page_view,Homepage,/home,email,organic,desktop,Canada,Not Applicable,0.0,2026-06-03,22
U01221,S01221,2026-06-28 11:25:48.721158,page_view,Homepage,/home,facebook,email,mobile,United States,Not Applicable,0.0,2026-06-28,11
U01222,S01222,2026-06-14 03:01:48.721158,page_view,Homepage,/home,facebook,none,mobile,United Kingdom,Not Applicable,0.0,2026-06-14,3
U01222,S01222,2026-06-14 03:03:48.721158,view_item,Product Page,/product,facebook,none,mobile,United Kingdom,A Light in the Attic,0.0,2026-06-14,3
U01222,S01222,2026-06-14 03:05:48.721158,add_to_cart,Cart,/cart,facebook,none,mobile,United Kingdom,A Light in the Attic,51.77,2026-06-14,3
U01222,S01222,2026-06-14 03:08:48.721158,begin_checkout,Checkout,/checkout,facebook,none,mobile,United Kingdom,A Light in the Attic,51.77,2026-06-14,3
U01222,S01222,2026-06-14 03:11:48.721158,purchase,Purchase Confirmation,/purchase,facebook,none,mobile,United Kingdom,A Light in the Attic,51.77,2026-06-14,3
U01223,S01223,2026-06-26 09:53:48.721158,page_view,Homepage,/home,google,social,mobile,Germany,Not Applicable,0.0,2026-06-26,9
U01224,S01224,2026-06-22 01:27:48.721158,page_view,Homepage,/home,referral,paid,desktop,Canada,Not Applicable,0.0,2026-06-22,1
U01224,S01224,2026-06-22 01:29:48.721158,view_item,Product Page,/product,referral,paid,desktop,Canada,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-22,1
U01224,S01224,2026-06-22 01:31:48.721158,add_to_cart,Cart,/cart,referral,paid,desktop,Canada,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-22,1
U01224,S01224,2026-06-22 01:34:48.721158,begin_checkout,Checkout,/checkout,referral,paid,desktop,Canada,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-22,1
U01225,S01225,2026-06-08 05:15:48.721158,page_view,Homepage,/home,direct,email,mobile,United States,Not Applicable,0.0,2026-06-08,5
U01225,S01225,2026-06-08 05:17:48.721158,view_item,Product Page,/product,direct,email,mobile,United States,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-08,5
U01226,S01226,2026-06-03 02:17:48.721158,page_view,Homepage,/home,direct,referral,mobile,United States,Not Applicable,0.0,2026-06-03,2
U01226,S01226,2026-06-03 02:19:48.721158,view_item,Product Page,/product,direct,referral,mobile,United States,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-03,2
U01226,S01226,2026-06-03 02:21:48.721158,add_to_cart,Cart,/cart,direct,referral,mobile,United States,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-03,2
U01227,S01227,2026-06-11 18:13:48.721158,page_view,Homepage,/home,direct,referral,mobile,Germany,Not Applicable,0.0,2026-06-11,18
U01227,S01227,2026-06-11 18:15:48.721158,view_item,Product Page,/product,direct,referral,mobile,Germany,The Black Maria,0.0,2026-06-11,18
U01228,S01228,2026-06-27 22:40:48.721158,page_view,Homepage,/home,google,paid,desktop,United States,Not Applicable,0.0,2026-06-27,22
U01228,S01228,2026-06-27 22:42:48.721158,view_item,Product Page,/product,google,paid,desktop,United States,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-27,22
U01229,S01229,2026-06-22 03:50:48.721158,page_view,Homepage,/home,email,paid,mobile,United States,Not Applicable,0.0,2026-06-22,3
U01229,S01229,2026-06-22 03:52:48.721158,view_item,Product Page,/product,email,paid,mobile,United States,A Light in the Attic,0.0,2026-06-22,3
U01230,S01230,2026-06-06 19:21:48.721158,page_view,Homepage,/home,linkedin,email,mobile,United States,Not Applicable,0.0,2026-06-06,19
U01230,S01230,2026-06-06 19:23:48.721158,view_item,Product Page,/product,linkedin,email,mobile,United States,Tipping the Velvet,0.0,2026-06-06,19
U01231,S01231,2026-06-29 20:21:48.721158,page_view,Homepage,/home,direct,social,mobile,United States,Not Applicable,0.0,2026-06-29,20
U01232,S01232,2026-06-08 02:14:48.721158,page_view,Homepage,/home,email,paid,desktop,United States,Not Applicable,0.0,2026-06-08,2
U01232,S01232,2026-06-08 02:16:48.721158,view_item,Product Page,/product,email,paid,desktop,United States,The Dirty Little Secrets of Getting Your Dream Job,0.0,2026-06-08,2
U01232,S01232,2026-06-08 02:18:48.721158,add_to_cart,Cart,/cart,email,paid,desktop,United States,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-06-08,2
U01233,S01233,2026-06-26 10:00:48.721158,page_view,Homepage,/home,direct,none,mobile,Germany,Not Applicable,0.0,2026-06-26,10
U01233,S01233,2026-06-26 10:02:48.721158,view_item,Product Page,/product,direct,none,mobile,Germany,The Dirty Little Secrets of Getting Your Dream Job,0.0,2026-06-26,10
U01233,S01233,2026-06-26 10:04:48.721158,add_to_cart,Cart,/cart,direct,none,mobile,Germany,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-06-26,10
U01233,S01233,2026-06-26 10:07:48.721158,begin_checkout,Checkout,/checkout,direct,none,mobile,Germany,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-06-26,10
U01234,S01234,2026-06-06 20:17:48.721158,page_view,Homepage,/home,direct,referral,mobile,Canada,Not Applicable,0.0,2026-06-06,20
U01234,S01234,2026-06-06 20:19:48.721158,view_item,Product Page,/product,direct,referral,mobile,Canada,The Black Maria,0.0,2026-06-06,20
U01235,S01235,2026-06-05 00:22:48.721158,page_view,Homepage,/home,email,email,desktop,Poland,Not Applicable,0.0,2026-06-05,0
U01235,S01235,2026-06-05 00:24:48.721158,view_item,Product Page,/product,email,email,desktop,Poland,The Requiem Red,0.0,2026-06-05,0
U01236,S01236,2026-06-18 13:22:48.721158,page_view,Homepage,/home,email,social,mobile,Poland,Not Applicable,0.0,2026-06-18,13
U01237,S01237,2026-06-12 03:26:48.721158,page_view,Homepage,/home,direct,organic,mobile,Canada,Not Applicable,0.0,2026-06-12,3
U01238,S01238,2026-06-18 05:55:48.721158,page_view,Homepage,/home,linkedin,referral,mobile,Germany,Not Applicable,0.0,2026-06-18,5
U01238,S01238,2026-06-18 05:57:48.721158,view_item,Product Page,/product,linkedin,referral,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-18,5
U01238,S01238,2026-06-18 05:59:48.721158,add_to_cart,Cart,/cart,linkedin,referral,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-18,5
U01238,S01238,2026-06-18 06:02:48.721158,begin_checkout,Checkout,/checkout,linkedin,referral,mobile,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,2026-06-18,6
U01239,S01239,2026-06-15 10:52:48.721158,page_view,Homepage,/home,direct,social,desktop,Germany,Not Applicable,0.0,2026-06-15,10
U01239,S01239,2026-06-15 10:54:48.721158,view_item,Product Page,/product,direct,social,desktop,Germany,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.0,2026-06-15,10
U01240,S01240,2026-06-03 22:02:48.721158,page_view,Homepage,/home,direct,paid,tablet,Germany,Not Applicable,0.0,2026-06-03,22
U01241,S01241,2026-06-13 17:39:48.721158,page_view,Homepage,/home,linkedin,organic,desktop,Canada,Not Applicable,0.0,2026-06-13,17
U01242,S01242,2026-06-01 18:13:48.721158,page_view,Homepage,/home,facebook,paid,tablet,Poland,Not Applicable,0.0,2026-06-01,18
U01242,S01242,2026-06-01 18:15:48.721158,view_item,Product Page,/product,facebook,paid,tablet,Poland,Tipping the Velvet,0.0,2026-06-01,18
U01243,S01243,2026-06-02 12:07:48.721158,page_view,Homepage,/home,direct,organic,desktop,United Kingdom,Not Applicable,0.0,2026-06-02,12
U01243,S01243,2026-06-02 12:09:48.721158,view_item,Product Page,/product,direct,organic,desktop,United Kingdom,Sharp Objects,0.0,2026-06-02,12
U01244,S01244,2026-06-03 01:02:48.721158,page_view,Homepage,/home,linkedin,social,desktop,United States,Not Applicable,0.0,2026-06-03,1
U01244,S01244,2026-06-03 01:04:48.721158,view_item,Product Page,/product,linkedin,social,desktop,United States,The Black Maria,0.0,2026-06-03,1
U01244,S01244,2026-06-03 01:06:48.721158,add_to_cart,Cart,/cart,linkedin,social,desktop,United States,The Black Maria,52.15,2026-06-03,1
U01245,S01245,2026-06-20 11:35:48.721158,page_view,Homepage,/home,referral,paid,desktop,Nigeria,Not Applicable,0.0,2026-06-20,11
U01246,S01246,2026-06-21 09:20:48.721158,page_view,Homepage,/home,facebook,email,desktop,United Kingdom,Not Applicable,0.0,2026-06-21,9
U01247,S01247,2026-06-15 09:44:48.721158,page_view,Homepage,/home,facebook,none,mobile,Nigeria,Not Applicable,0.0,2026-06-15,9
U01247,S01247,2026-06-15 09:46:48.721158,view_item,Product Page,/product,facebook,none,mobile,Nigeria,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",0.0,2026-06-15,9
U01248,S01248,2026-06-01 03:36:48.721158,page_view,Homepage,/home,google,email,mobile,Poland,Not Applicable,0.0,2026-06-01,3
U01248,S01248,2026-06-01 03:38:48.721158,view_item,Product Page,/product,google,email,mobile,Poland,It's Only the Himalayas,0.0,2026-06-01,3
U01249,S01249,2026-06-01 09:42:48.721158,page_view,Homepage,/home,linkedin,email,mobile,United Kingdom,Not Applicable,0.0,2026-06-01,9
U01249,S01249,2026-06-01 09:44:48.721158,view_item,Product Page,/product,linkedin,email,mobile,United Kingdom,Soumission,0.0,2026-06-01,9
U01250,S01250,2026-06-23 15:04:48.721158,page_view,Homepage,/home,email,referral,desktop,Canada,Not Applicable,0.0,2026-06-23,15
U01250,S01250,2026-06-23 15:06:48.721158,view_item,Product Page,/product,email,referral,desktop,Canada,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",0.0,2026-06-23,15
U01251,S01251,2026-06-06 18:12:48.721158,page_view,Homepage,/home,facebook,social,mobile,Poland,Not Applicable,0.0,2026-06-06,18
U01252,S01252,2026-06-12 18:05:48.721158,page_view,Homepage,/home,email,none,mobile,United States,Not Applicable,0.0,2026-06-12,18
U01252,S01252,2026-06-12 18:07:48.721158,view_item,Product Page,/product,email,none,mobile,United States,Olio,0.0,2026-06-12,18
U01252,S01252,2026-06-12 18:09:48.721158,add_to_cart,Cart,/cart,email,none,mobile,United States,Olio,23.88,2026-06-12,18
U01253,S01253,2026-06-17 10:59:48.721158,page_view,Homepage,/home,referral,social,tablet,Canada,Not Applicable,0.0,2026-06-17,10
U01254,S01254,2026-06-05 15:00:48.721158,page_view,Homepage,/home,direct,social,desktop,United States,Not Applicable,0.0,2026-06-05,15
U01254,S01254,2026-06-05 15:02:48.721158,view_item,Product Page,/product,direct,social,desktop,United States,A Light in the Attic,0.0,2026-06-05,15
U01254,S01254,2026-06-05 15:04:48.721158,add_to_cart,Cart,/cart,direct,social,desktop,United States,A Light in the Attic,51.77,2026-06-05,15
U01255,S01255,2026-06-27 00:57:48.721158,page_view,Homepage,/home,direct,referral,desktop,Germany,Not Applicable,0.0,2026-06-27,0
U01255,S01255,2026-06-27 00:59:48.721158,view_item,Product Page,/product,direct,referral,desktop,Germany,Rip it Up and Start Again,0.0,2026-06-27,0
U01255,S01255,2026-06-27 01:01:48.721158,add_to_cart,Cart,/cart,direct,referral,desktop,Germany,Rip it Up and Start Again,35.02,2026-06-27,1
U01255,S01255,2026-06-27 01:04:48.721158,begin_checkout,Checkout,/checkout,direct,referral,desktop,Germany,Rip it Up and Start Again,35.02,2026-06-27,1
U01256,S01256,2026-06-21 07:44:48.721158,page_view,Homepage,/home,direct,referral,mobile,Nigeria,Not Applicable,0.0,2026-06-21,7
U01256,S01256,2026-06-21 07:46:48.721158,view_item,Product Page,/product,direct,referral,mobile,Nigeria,Libertarianism for Beginners,0.0,2026-06-21,7
U01257,S01257,2026-06-06 10:56:48.721158,page_view,Homepage,/home,direct,organic,mobile,Poland,Not Applicable,0.0,2026-06-06,10
U01258,S01258,2026-06-24 05:37:48.721158,page_view,Homepage,/home,facebook,social,desktop,Nigeria,Not Applicable,0.0,2026-06-24,5
U01258,S01258,2026-06-24 05:39:48.721158,view_item,Product Page,/product,facebook,social,desktop,Nigeria,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-24,5
U01258,S01258,2026-06-24 05:41:48.721158,add_to_cart,Cart,/cart,facebook,social,desktop,Nigeria,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-06-24,5
U01259,S01259,2026-06-09 16:14:48.721158,page_view,Homepage,/home,google,social,mobile,Poland,Not Applicable,0.0,2026-06-09,16
U01259,S01259,2026-06-09 16:16:48.721158,view_item,Product Page,/product,google,social,mobile,Poland,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),0.0,2026-06-09,16
U01260,S01260,2026-06-09 04:59:48.721158,page_view,Homepage,/home,email,email,desktop,United States,Not Applicable,0.0,2026-06-09,4
U01260,S01260,2026-06-09 05:01:48.721158,view_item,Product Page,/product,email,email,desktop,United States,Olio,0.0,2026-06-09,5
U01261,S01261,2026-06-23 05:26:48.721158,page_view,Homepage,/home,linkedin,organic,mobile,Nigeria,Not Applicable,0.0,2026-06-23,5
U01261,S01261,2026-06-23 05:28:48.721158,view_item,Product Page,/product,linkedin,organic,mobile,Nigeria,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),0.0,2026-06-23,5
U01261,S01261,2026-06-23 05:30:48.721158,add_to_cart,Cart,/cart,linkedin,organic,mobile,Nigeria,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,2026-06-23,5
U01262,S01262,2026-06-07 00:03:48.721158,page_view,Homepage,/home,email,referral,desktop,Nigeria,Not Applicable,0.0,2026-06-07,0
U01263,S01263,2026-06-15 12:50:48.721158,page_view,Homepage,/home,direct,referral,mobile,Canada,Not Applicable,0.0,2026-06-15,12
U01264,S01264,2026-06-07 12:47:48.721158,page_view,Homepage,/home,email,organic,desktop,Germany,Not Applicable,0.0,2026-06-07,12
U01264,S01264,2026-06-07 12:49:48.721158,view_item,Product Page,/product,email,organic,desktop,Germany,Soumission,0.0,2026-06-07,12
U01265,S01265,2026-06-27 22:41:48.721158,page_view,Homepage,/home,facebook,email,desktop,United States,Not Applicable,0.0,2026-06-27,22
U01265,S01265,2026-06-27 22:43:48.721158,view_item,Product Page,/product,facebook,email,desktop,United States,Tipping the Velvet,0.0,2026-06-27,22
U01265,S01265,2026-06-27 22:45:48.721158,add_to_cart,Cart,/cart,facebook,email,desktop,United States,Tipping the Velvet,53.74,2026-06-27,22
U01266,S01266,2026-06-12 20:11:48.721158,page_view,Homepage,/home,referral,none,mobile,United Kingdom,Not Applicable,0.0,2026-06-12,20
U01266,S01266,2026-06-12 20:13:48.721158,view_item,Product Page,/product,referral,none,mobile,United Kingdom,The Black Maria,0.0,2026-06-12,20
U01266,S01266,2026-06-12 20:15:48.721158,add_to_cart,Cart,/cart,referral,none,mobile,United Kingdom,The Black Maria,52.15,2026-06-12,20
U01266,S01266,2026-06-12 20:18:48.721158,begin_checkout,Checkout,/checkout,referral,none,mobile,United Kingdom,The Black Maria,52.15,2026-06-12,20
U01266,S01266,2026-06-12 20:21:48.721158,purchase,Purchase Confirmation,/purchase,referral,none,mobile,United Kingdom,The Black Maria,52.15,2026-06-12,20
U01267,S01267,2026-06-18 04:48:48.721158,page_view,Homepage,/home,google,organic,mobile,Germany,Not Applicable,0.0,2026-06-18,4
U01267,S01267,2026-06-18 04:50:48.721158,view_item,Product Page,/product,google,organic,mobile,Germany,The Black Maria,0.0,2026-06-18,4
U01268,S01268,2026-06-10 19:39:48.721158,page_view,Homepage,/home,email,organic,tablet,Poland,Not Applicable,0.0,2026-06-10,19
U01269,S01269,2026-06-26 15:49:48.721158,page_view,Homepage,/home,email,referral,desktop,United States,Not Applicable,0.0,2026-06-26,15
U01269,S01269,2026-06-26 15:51:48.721158,view_item,Product Page,/product,email,referral,desktop,United States,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",0.0,2026-06-26,15
U01270,S01270,2026-06-06 11:37:48.721158,page_view,Homepage,/home,email,paid,desktop,United Kingdom,Not Applicable,0.0,2026-06-06,11
U01270,S01270,2026-06-06 11:39:48.721158,view_item,Product Page,/product,email,paid,desktop,United Kingdom,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-06,11
U01271,S01271,2026-06-05 15:20:48.721158,page_view,Homepage,/home,email,social,mobile,United Kingdom,Not Applicable,0.0,2026-06-05,15
U01271,S01271,2026-06-05 15:22:48.721158,view_item,Product Page,/product,email,social,mobile,United Kingdom,Shakespeare's Sonnets,0.0,2026-06-05,15
U01272,S01272,2026-06-12 19:18:48.721158,page_view,Homepage,/home,referral,paid,mobile,United Kingdom,Not Applicable,0.0,2026-06-12,19
U01273,S01273,2026-06-18 07:37:48.721158,page_view,Homepage,/home,direct,email,mobile,Nigeria,Not Applicable,0.0,2026-06-18,7
U01273,S01273,2026-06-18 07:39:48.721158,view_item,Product Page,/product,direct,email,mobile,Nigeria,The Black Maria,0.0,2026-06-18,7
U01273,S01273,2026-06-18 07:41:48.721158,add_to_cart,Cart,/cart,direct,email,mobile,Nigeria,The Black Maria,52.15,2026-06-18,7
U01274,S01274,2026-06-28 09:49:48.721158,page_view,Homepage,/home,linkedin,organic,mobile,United Kingdom,Not Applicable,0.0,2026-06-28,9
U01274,S01274,2026-06-28 09:51:48.721158,view_item,Product Page,/product,linkedin,organic,mobile,United Kingdom,Libertarianism for Beginners,0.0,2026-06-28,9
U01274,S01274,2026-06-28 09:53:48.721158,add_to_cart,Cart,/cart,linkedin,organic,mobile,United Kingdom,Libertarianism for Beginners,51.33,2026-06-28,9
U01274,S01274,2026-06-28 09:56:48.721158,begin_checkout,Checkout,/checkout,linkedin,organic,mobile,United Kingdom,Libertarianism for Beginners,51.33,2026-06-28,9
U01274,S01274,2026-06-28 09:59:48.721158,purchase,Purchase Confirmation,/purchase,linkedin,organic,mobile,United Kingdom,Libertarianism for Beginners,51.33,2026-06-28,9
U01275,S01275,2026-06-12 03:36:48.721158,page_view,Homepage,/home,email,referral,desktop,United Kingdom,Not Applicable,0.0,2026-06-12,3
U01275,S01275,2026-06-12 03:38:48.721158,view_item,Product Page,/product,email,referral,desktop,United Kingdom,"Starving Hearts (Triangular Trade Trilogy, #1)",0.0,2026-06-12,3
U01275,S01275,2026-06-12 03:40:48.721158,add_to_cart,Cart,/cart,email,referral,desktop,United Kingdom,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-06-12,3
U01275,S01275,2026-06-12 03:43:48.721158,begin_checkout,Checkout,/checkout,email,referral,desktop,United Kingdom,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-06-12,3
U01275,S01275,2026-06-12 03:46:48.721158,purchase,Purchase Confirmation,/purchase,email,referral,desktop,United Kingdom,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2026-06-12,3
U01276,S01276,2026-06-19 15:47:48.721158,page_view,Homepage,/home,linkedin,paid,mobile,United Kingdom,Not Applicable,0.0,2026-06-19,15
U01276,S01276,2026-06-19 15:49:48.721158,view_item,Product Page,/product,linkedin,paid,mobile,United Kingdom,Libertarianism for Beginners,0.0,2026-06-19,15
U01276,S01276,2026-06-19 15:51:48.721158,add_to_cart,Cart,/cart,linkedin,paid,mobile,United Kingdom,Libertarianism for Beginners,51.33,2026-06-19,15
U01276,S01276,2026-06-19 15:54:48.721158,begin_checkout,Checkout,/checkout,linkedin,paid,mobile,United Kingdom,Libertarianism for Beginners,51.33,2026-06-19,15
U01277,S01277,2026-06-17 02:59:48.721158,page_view,Homepage,/home,linkedin,none,desktop,United States,Not Applicable,0.0,2026-06-17,2
U01278,S01278,2026-06-29 11:35:48.721158,page_view,Homepage,/home,referral,social,desktop,Canada,Not Applicable,0.0,2026-06-29,11
U01278,S01278,2026-06-29 11:37:48.721158,view_item,Product Page,/product,referral,social,desktop,Canada,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",0.0,2026-06-29,11
U01278,S01278,2026-06-29 11:39:48.721158,add_to_cart,Cart,/cart,referral,social,desktop,Canada,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,2026-06-29,11
U01278,S01278,2026-06-29 11:42:48.721158,begin_checkout,Checkout,/checkout,referral,social,desktop,Canada,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,2026-06-29,11
U01279,S01279,2026-06-30 21:56:48.721158,page_view,Homepage,/home,google,referral,mobile,United States,Not Applicable,0.0,2026-06-30,21
U01279,S01279,2026-06-30 21:58:48.721158,view_item,Product Page,/product,google,referral,mobile,United States,Mesaerion: The Best Science Fiction Stories 1800-1849,0.0,2026-06-30,21
U01280,S01280,2026-06-04 15:22:48.721158,page_view,Homepage,/home,linkedin,referral,mobile,Nigeria,Not Applicable,0.0,2026-06-04,15
U01280,S01280,2026-06-04 15:24:48.721158,view_item,Product Page,/product,linkedin,referral,mobile,Nigeria,Set Me Free,0.0,2026-06-04,15
U01280,S01280,2026-06-04 15:26:48.721158,add_to_cart,Cart,/cart,linkedin,referral,mobile,Nigeria,Set Me Free,17.46,2026-06-04,15
U01280,S01280,2026-06-04 15:29:48.721158,begin_checkout,Checkout,/checkout,linkedin,referral,mobile,Nigeria,Set Me Free,17.46,2026-06-04,15
U01280,S01280,2026-06-04 15:32:48.721158,purchase,Purchase Confirmation,/purchase,linkedin,referral,mobile,Nigeria,Set Me Free,17.46,2026-06-04,15
U01281,S01281,2026-06-27 20:43:48.721158,page_view,Homepage,/home,direct,organic,mobile,Nigeria,Not Applicable,0.0,2026-06-27,20
U01282,S01282,2026-06-18 10:18:48.721158,page_view,Homepage,/home,linkedin,email,desktop,Nigeria,Not Applicable,0.0,2026-06-18,10
U01282,S01282,2026-06-18 10:20:48.721158,view_item,Product Page,/product,linkedin,email,desktop,Nigeria,The Black Maria,0.0,2026-06-18,10
U01282,S01282,2026-06-18 10:22:48.721158,add_to_cart,Cart,/cart,linkedin,email,desktop,Nigeria,The Black Maria,52.15,2026-06-18,10
U01283,S01283,2026-06-04 22:05:48.721158,page_view,Homepage,/home,direct,paid,desktop,United States,Not Applicable,0.0,2026-06-04,22
U01283,S01283,2026-06-04 22:07:48.721158,view_item,Product Page,/product,direct,paid,desktop,United States,The Dirty Little Secrets of Getting Your Dream Job,0.0,2026-06-04,22
U01283,S01283,2026-06-04 22:09:48.721158,add_to_cart,Cart,/cart,direct,paid,desktop,United States,The Dirty Little Secrets of Getting Your Dream Job,33.34,2026-06-04,22
U01284,S01284,2026-06-24 06:39:48.721158,page_view,Homepage,/home,direct,social,mobile,United States,Not Applicable,0.0,2026-06-24,6
U01284,S01284,2026-06-24 06:41:48.721158,view_item,Product Page,/product,direct,social,mobile,United States,Mesaerion: The Best Science Fiction Stories 1800-1849,0.0,2026-06-24,6
U01285,S01285,2026-06-01 23:34:48.721158,page_view,Homepage,/home,email,email,mobile,Nigeria,Not Applicable,0.0,2026-06-01,23
U01285,S01285,2026-06-01 23:36:48.721158,view_item,Product Page,/product,email,email,mobile,Nigeria,Tipping the Velvet,0.0,2026-06-01,23
U01286,S01286,2026-06-27 06:12:48.721158,page_view,Homepage,/home,google,email,tablet,Germany,Not Applicable,0.0,2026-06-27,6
U01287,S01287,2026-06-05 10:00:48.721158,page_view,Homepage,/home,direct,email,mobile,United Kingdom,Not Applicable,0.0,2026-06-05,10
